,id,x,y,osmid,geometry,highway
5074,5074,25.0380267,60.2692303,33374339,POINT (25.0380267 60.2692303),residential
5075,5075,25.215994,60.2600673,472203408,POINT (25.215994 60.2600673),secondary
5076,5076,25.0172991,60.2525126,565657751,POINT (25.0172991 60.2525126),residential
5077,5077,25.2163866,60.2622341,472203419,POINT (25.2163866 60.2622341),residential
5078,5078,25.0730541,60.2014861,473186461,POINT (25.0730541 60.2014861),residential
5079,5079,24.8950979,60.2082992,317800630,POINT (24.8950979 60.2082992),primary
5080,5080,25.0493091,60.1995235,25575611,POINT (25.0493091 60.1995235),unclassified
5081,5081,25.0215335,60.260726,29540542,POINT (25.0215335 60.260726),residential
5082,5082,25.0218483,60.2629496,29540547,POINT (25.0218483 60.2629496),residential
5083,5083,25.1189444,60.2342734,31506629,POINT (25.1189444 60.2342734),residential
5084,5084,24.9441518,60.2326643,36880592,POINT (24.9441518 60.2326643),motorway_link
5085,5085,25.0006471,60.2847078,3484991701,POINT (25.0006471 60.2847078),residential
5086,5086,25.0444241,60.2740922,33308894,POINT (25.0444241 60.2740922),residential
5087,5087,25.0433746,60.2739942,33308898,POINT (25.0433746 60.2739942),residential
5088,5088,25.1199136,60.2336359,31506659,POINT (25.1199136 60.2336359),residential
5089,5089,25.0462492,60.2735632,33308905,POINT (25.0462492 60.2735632),residential
5090,5090,25.0434932,60.2726144,33308906,POINT (25.0434932 60.2726144),residential
5091,5091,24.9564802,60.1906037,413450475,POINT (24.9564802 60.1906037),unclassified
5092,5092,25.0450478,60.2719907,33308907,POINT (25.0450478 60.2719907),tertiary
5093,5093,25.0466752,60.2721192,33308909,POINT (25.0466752 60.2721192),residential
5094,5094,25.0497803,60.2723469,33308911,POINT (25.0497803 60.2723469),residential
5095,5095,25.0632924,60.2160363,1411694834,POINT (25.0632924 60.2160363),residential
5096,5096,25.0387759,60.1988545,25575676,POINT (25.0387759 60.1988545),unclassified
5097,5097,25.0206425,60.2582397,29540604,POINT (25.0206425 60.2582397),secondary
5098,5098,24.94672,60.1789674,1380991237,POINT (24.94672 60.1789674),unclassified
5099,5099,25.050004,60.2714444,33308933,POINT (25.050004 60.2714444),residential
5100,5100,24.8715767,60.2268377,36815117,POINT (24.8715767 60.2268377),secondary
5101,5101,25.0483542,60.2722479,33308952,POINT (25.0483542 60.2722479),residential
5102,5102,24.8633979,60.2211692,269664543,POINT (24.8633979 60.2211692),unclassified
5103,5103,25.0486075,60.2714263,33308961,POINT (25.0486075 60.2714263),residential
5104,5104,24.9272911,60.1655124,337264937,POINT (24.9272911 60.1655124),tertiary
5105,5105,25.0322086,60.2432367,264454441,POINT (25.0322086 60.2432367),secondary
5106,5106,25.0325207,60.2433639,264454445,POINT (25.0325207 60.2433639),secondary
5107,5107,25.1358611,60.2049577,583024954,POINT (25.1358611 60.2049577),tertiary
5108,5108,24.940036,60.202459,393822524,POINT (24.940036 60.202459),living_street
5109,5109,24.8731747,60.2275133,36815165,POINT (24.8731747 60.2275133),primary
5110,5110,25.1357744,60.205325,583024958,POINT (25.1357744 60.205325),residential
5111,5111,25.0952989,60.2058999,456835395,POINT (25.0952989 60.2058999),residential
5112,5112,25.0959562,60.2062559,456835396,POINT (25.0959562 60.2062559),residential
5113,5113,25.093341,60.2034106,456835397,POINT (25.093341 60.2034106),residential
5114,5114,25.0350088,60.2812578,91406662,POINT (25.0350088 60.2812578),residential
5115,5115,25.0935955,60.2040462,456835399,POINT (25.0935955 60.2040462),residential
5116,5116,24.877111,60.2007806,25018700,POINT (24.877111 60.2007806),tertiary
5117,5117,24.9002812,60.2046219,60113229,POINT (24.9002812 60.2046219),residential
5118,5118,24.8650155,60.1996948,27345230,POINT (24.8650155 60.1996948),residential
5119,5119,24.8992254,60.2046016,60113230,POINT (24.8992254 60.2046016),primary
5120,5120,25.0365493,60.2209762,1490272601,POINT (25.0365493 60.2209762),secondary
5121,5121,25.0381675,60.1744863,5283463531,POINT (25.0381675 60.1744863),secondary
5122,5122,24.8729925,60.2274447,36815223,POINT (24.8729925 60.2274447),secondary
5123,5123,25.0180829,60.2583365,29540730,POINT (25.0180829 60.2583365),residential
5124,5124,25.0196367,60.2573515,29540736,POINT (25.0196367 60.2573515),residential
5125,5125,24.8872901,60.1529316,331432321,POINT (24.8872901 60.1529316),residential
5126,5126,25.007717,60.2466998,29901185,POINT (25.007717 60.2466998),residential
5127,5127,25.0200004,60.2572053,29540737,POINT (25.0200004 60.2572053),secondary
5128,5128,24.931078,60.1549126,1076674949,POINT (24.931078 60.1549126),living_street
5129,5129,25.00288,60.2804344,91373961,POINT (25.00288 60.2804344),residential
5130,5130,25.0065898,60.2475047,29901201,POINT (25.0065898 60.2475047),residential
5131,5131,25.1339824,60.2219118,1111081361,POINT (25.1339824 60.2219118),tertiary
5132,5132,25.0155716,60.2432644,29901204,POINT (25.0155716 60.2432644),residential
5133,5133,25.1343956,60.2222939,1111081365,POINT (25.1343956 60.2222939),secondary
5134,5134,25.0132592,60.2441535,29901233,POINT (25.0132592 60.2441535),residential
5135,5135,24.8827141,60.2015316,315736503,POINT (24.8827141 60.2015316),residential
5136,5136,25.0136846,60.1890405,180404663,POINT (25.0136846 60.1890405),trunk
5137,5137,25.0406007,60.2004191,25575873,POINT (25.0406007 60.2004191),unclassified
5138,5138,24.9990252,60.245962,614678981,POINT (24.9990252 60.245962),residential
5139,5139,24.9148911,60.2315533,218087879,POINT (24.9148911 60.2315533),residential
5140,5140,24.9493645,60.2461949,265404890,POINT (24.9493645 60.2461949),residential
5141,5141,25.0156329,60.2555514,29540829,POINT (25.0156329 60.2555514),secondary_link
5142,5142,25.016141,60.2556149,29540831,POINT (25.016141 60.2556149),secondary_link
5143,5143,25.0166401,60.2555183,29540832,POINT (25.0166401 60.2555183),secondary_link
5144,5144,25.017104,60.2553442,29540833,POINT (25.017104 60.2553442),secondary_link
5145,5145,24.9522481,60.1782534,333824492,POINT (24.9522481 60.1782534),secondary
5146,5146,24.9615166,60.1896306,60539387,POINT (24.9615166 60.1896306),primary
5147,5147,25.0044146,60.2811502,91374078,POINT (25.0044146 60.2811502),residential
5148,5148,24.9671173,60.2309296,334021121,POINT (24.9671173 60.2309296),secondary
5149,5149,25.0434156,60.2705755,33374724,POINT (25.0434156 60.2705755),residential
5150,5150,25.0426409,60.2704259,33374727,POINT (25.0426409 60.2704259),residential
5151,5151,25.0445455,60.2708056,33374728,POINT (25.0445455 60.2708056),residential
5152,5152,25.04244,60.2707368,33374729,POINT (25.04244 60.2707368),residential
5153,5153,25.0339212,60.2799896,91406859,POINT (25.0339212 60.2799896),residential
5154,5154,25.0213383,60.2239716,25543191,POINT (25.0213383 60.2239716),secondary
5155,5155,25.0223743,60.2309233,25543194,POINT (25.0223743 60.2309233),residential
5156,5156,25.022964,60.2305606,25543195,POINT (25.022964 60.2305606),residential
5157,5157,25.0229516,60.2257892,25543199,POINT (25.0229516 60.2257892),residential
5158,5158,25.0232595,60.2255189,25543200,POINT (25.0232595 60.2255189),tertiary
5159,5159,24.8997845,60.2544165,75285027,POINT (24.8997845 60.2544165),unclassified
5160,5160,25.0082745,60.2258011,25543219,POINT (25.0082745 60.2258011),secondary
5161,5161,25.0076792,60.2260476,25543220,POINT (25.0076792 60.2260476),secondary
5162,5162,25.0034499,60.2273347,25543223,POINT (25.0034499 60.2273347),unclassified
5163,5163,25.0014359,60.2270899,25543224,POINT (25.0014359 60.2270899),secondary
5164,5164,25.1687526,60.2613965,503300666,POINT (25.1687526 60.2613965),motorway_link
5165,5165,24.9909202,60.2213543,25543230,POINT (24.9909202 60.2213543),tertiary
5166,5166,25.0391401,60.207317,2888155724,POINT (25.0391401 60.207317),tertiary
5167,5167,24.9988236,60.23048,25543246,POINT (24.9988236 60.23048),tertiary
5168,5168,24.986867,60.2190562,25543249,POINT (24.986867 60.2190562),residential
5169,5169,24.9844758,60.2179772,25543250,POINT (24.9844758 60.2179772),secondary
5170,5170,24.8695305,60.2474511,1608368726,POINT (24.8695305 60.2474511),tertiary
5171,5171,24.9462603,60.2085391,25543255,POINT (24.9462603 60.2085391),primary_link
5172,5172,25.0080534,60.2565505,33833560,POINT (25.0080534 60.2565505),residential
5173,5173,24.9504272,60.2103712,25543257,POINT (24.9504272 60.2103712),secondary
5174,5174,24.9436305,60.230552,36880988,POINT (24.9436305 60.230552),motorway_link
5175,5175,24.9586983,60.2133636,25543260,POINT (24.9586983 60.2133636),tertiary
5176,5176,24.9584852,60.2135306,25543261,POINT (24.9584852 60.2135306),secondary
5177,5177,24.8686671,60.1986428,27345504,POINT (24.8686671 60.1986428),residential
5178,5178,24.8648921,60.199482,27345505,POINT (24.8648921 60.199482),residential
5179,5179,25.100421,60.2197529,2901951073,POINT (25.100421 60.2197529),tertiary
5180,5180,25.1001414,60.2198201,2901951075,POINT (25.1001414 60.2198201),tertiary
5181,5181,24.8665409,60.2490144,1608368740,POINT (24.8665409 60.2490144),tertiary
5182,5182,25.115152,60.2382262,31507045,POINT (25.115152 60.2382262),residential
5183,5183,25.0868048,60.2131188,25870956,POINT (25.0868048 60.2131188),trunk
5184,5184,25.0987153,60.2199546,2901951087,POINT (25.0987153 60.2199546),tertiary
5185,5185,25.0813923,60.2229013,25870960,POINT (25.0813923 60.2229013),trunk
5186,5186,24.9555383,60.184316,1016087153,POINT (24.9555383 60.184316),residential
5187,5187,24.8831885,60.2160948,29737586,POINT (24.8831885 60.2160948),primary
5188,5188,24.8834544,60.2160788,29737587,POINT (24.8834544 60.2160788),residential
5189,5189,24.8809325,60.2158952,29737588,POINT (24.8809325 60.2158952),residential
5190,5190,24.8797105,60.2162381,29737589,POINT (24.8797105 60.2162381),unclassified
5191,5191,24.8775759,60.2168897,29737590,POINT (24.8775759 60.2168897),tertiary
5192,5192,24.9551353,60.1842971,1526055541,POINT (24.9551353 60.1842971),residential
5193,5193,24.9572052,60.184191,1526055538,POINT (24.9572052 60.184191),residential
5194,5194,25.0969324,60.2201769,2901951098,POINT (25.0969324 60.2201769),residential
5195,5195,24.8770136,60.2164336,29737595,POINT (24.8770136 60.2164336),tertiary
5196,5196,25.0014168,60.1854097,1237697153,POINT (25.0014168 60.1854097),tertiary
5197,5197,24.8786316,60.2188287,29737604,POINT (24.8786316 60.2188287),tertiary
5198,5198,24.9554838,60.1845266,1526055558,POINT (24.9554838 60.1845266),residential
5199,5199,25.0326741,60.2558051,525353607,POINT (25.0326741 60.2558051),secondary
5200,5200,25.1132955,60.2386453,31507083,POINT (25.1132955 60.2386453),residential
5201,5201,24.8692318,60.247602,1608368785,POINT (24.8692318 60.247602),tertiary
5202,5202,24.9559654,60.1849571,1526055573,POINT (24.9559654 60.1849571),residential
5203,5203,24.9588149,60.1849729,1526055574,POINT (24.9588149 60.1849729),residential
5204,5204,25.0417433,60.2000821,25543340,POINT (25.0417433 60.2000821),tertiary
5205,5205,24.8613148,60.2427318,53985966,POINT (24.8613148 60.2427318),residential
5206,5206,25.0410385,60.1995153,25543342,POINT (25.0410385 60.1995153),tertiary
5207,5207,25.0862316,60.2129857,51495603,POINT (25.0862316 60.2129857),trunk
5208,5208,25.0409071,60.1982466,25543349,POINT (25.0409071 60.1982466),tertiary
5209,5209,25.0084113,60.2562276,33833656,POINT (25.0084113 60.2562276),residential
5210,5210,24.9272229,60.1669433,56115897,POINT (24.9272229 60.1669433),residential
5211,5211,24.9971736,60.2438059,29541050,POINT (24.9971736 60.2438059),secondary
5212,5212,25.0397242,60.2006694,25543355,POINT (25.0397242 60.2006694),unclassified
5213,5213,25.02098,60.2765405,62603962,POINT (25.02098 60.2765405),residential
5214,5214,25.0013957,60.2459807,29541055,POINT (25.0013957 60.2459807),secondary
5215,5215,25.0023834,60.2463829,29541056,POINT (25.0023834 60.2463829),residential
5216,5216,25.0208116,60.2761341,62603967,POINT (25.0208116 60.2761341),residential
5217,5217,25.0036146,60.2471046,29541058,POINT (25.0036146 60.2471046),secondary
5218,5218,25.0384533,60.1956642,25543363,POINT (25.0384533 60.1956642),tertiary
5219,5219,25.0374835,60.1946778,25543365,POINT (25.0374835 60.1946778),unclassified
5220,5220,25.0059472,60.2482707,29541062,POINT (25.0059472 60.2482707),secondary
5221,5221,25.0071503,60.2487714,29541063,POINT (25.0071503 60.2487714),secondary
5222,5222,25.0361102,60.1931489,25543367,POINT (25.0361102 60.1931489),primary
5223,5223,25.0107449,60.2505315,29541066,POINT (25.0107449 60.2505315),unclassified
5224,5224,25.0114316,60.2508883,29541067,POINT (25.0114316 60.2508883),unclassified
5225,5225,24.9552639,60.1851948,1526055628,POINT (24.9552639 60.1851948),residential
5226,5226,25.0357008,60.1950934,25543372,POINT (25.0357008 60.1950934),unclassified
5227,5227,25.0079427,60.2561058,33833678,POINT (25.0079427 60.2561058),residential
5228,5228,24.8616018,60.2428121,53985999,POINT (24.8616018 60.2428121),residential
5229,5229,25.0162534,60.2540606,29541072,POINT (25.0162534 60.2540606),secondary
5230,5230,25.0168437,60.2544732,29541073,POINT (25.0168437 60.2544732),secondary
5231,5231,25.0178138,60.2550697,29541074,POINT (25.0178138 60.2550697),secondary
5232,5232,25.0199787,60.255847,29541077,POINT (25.0199787 60.255847),secondary
5233,5233,25.0212274,60.2560672,29541078,POINT (25.0212274 60.2560672),secondary
5234,5234,24.8788612,60.2468065,89408221,POINT (24.8788612 60.2468065),residential
5235,5235,25.026403,60.2565772,29541087,POINT (25.026403 60.2565772),secondary
5236,5236,25.0273313,60.2564745,29541088,POINT (25.0273313 60.2564745),unclassified
5237,5237,25.0356789,60.2806023,91407087,POINT (25.0356789 60.2806023),residential
5238,5238,24.9538407,60.1856119,1526055664,POINT (24.9538407 60.1856119),residential
5239,5239,24.8778498,60.2146782,29737723,POINT (24.8778498 60.2146782),unclassified
5240,5240,24.9266237,60.1658432,295322365,POINT (24.9266237 60.1658432),residential
5241,5241,24.9627661,60.2102614,25543428,POINT (24.9627661 60.2102614),residential
5242,5242,24.9636984,60.2291115,7171752712,POINT (24.9636984 60.2291115),secondary
5243,5243,24.9635429,60.2291394,7171752713,POINT (24.9635429 60.2291394),secondary
5244,5244,24.9635836,60.2290522,7171752714,POINT (24.9635836 60.2290522),tertiary
5245,5245,24.9570474,60.1857376,1526055693,POINT (24.9570474 60.1857376),residential
5246,5246,25.0085549,60.2566851,33833742,POINT (25.0085549 60.2566851),residential
5247,5247,24.9556827,60.1859485,1526055705,POINT (24.9556827 60.1859485),residential
5248,5248,24.9563841,60.1859685,1526055708,POINT (24.9563841 60.1859685),residential
5249,5249,24.9591265,60.1859871,1526055714,POINT (24.9591265 60.1859871),residential
5250,5250,24.9543865,60.1860077,1526055715,POINT (24.9543865 60.1860077),residential
5251,5251,24.9755433,60.1822958,4397220644,POINT (24.9755433 60.1822958),residential
5252,5252,24.9770759,60.1818404,4397220645,POINT (24.9770759 60.1818404),residential
5253,5253,25.1286261,60.2016593,1428308781,POINT (25.1286261 60.2016593),tertiary
5254,5254,24.9591661,60.1860996,1526055728,POINT (24.9591661 60.1860996),residential
5255,5255,24.8900817,60.2091013,141443890,POINT (24.8900817 60.2091013),primary
5256,5256,25.0275058,60.2276569,25543484,POINT (25.0275058 60.2276569),tertiary
5257,5257,25.0287865,60.2292757,25543487,POINT (25.0287865 60.2292757),residential
5258,5258,24.8977203,60.2024043,87245632,POINT (24.8977203 60.2024043),residential
5259,5259,24.9586983,60.1862494,1526055749,POINT (24.9586983 60.1862494),residential
5260,5260,24.8978365,60.2032977,87245640,POINT (24.8978365 60.2032977),tertiary
5261,5261,24.9568134,60.1863666,1526055755,POINT (24.9568134 60.1863666),residential
5262,5262,24.8795736,60.2277112,36815692,POINT (24.8795736 60.2277112),unclassified
5263,5263,24.9555824,60.1863881,1526055756,POINT (24.9555824 60.1863881),residential
5264,5264,25.0236317,60.2302597,25543499,POINT (25.0236317 60.2302597),residential
5265,5265,25.0432829,60.2747439,33309521,POINT (25.0432829 60.2747439),residential
5266,5266,24.9594891,60.1865266,1526055764,POINT (24.9594891 60.1865266),residential
5267,5267,25.0313285,60.1930035,25576277,POINT (25.0313285 60.1930035),residential
5268,5268,25.1743257,60.212714,443073365,POINT (25.1743257 60.212714),unclassified
5269,5269,25.0333143,60.192714,25576279,POINT (25.0333143 60.192714),tertiary
5270,5270,25.0319154,60.1921172,25576280,POINT (25.0319154 60.1921172),residential
5271,5271,25.0242338,60.2305867,25543512,POINT (25.0242338 60.2305867),residential
5272,5272,25.1744994,60.2135315,443073370,POINT (25.1744994 60.2135315),unclassified
5273,5273,25.0283406,60.1905581,25576283,POINT (25.0283406 60.1905581),residential
5274,5274,25.0361728,60.1647605,1028899675,POINT (25.0361728 60.1647605),residential
5275,5275,25.1744692,60.2136096,443073373,POINT (25.1744692 60.2136096),unclassified
5276,5276,24.9573071,60.1867231,1526055774,POINT (24.9573071 60.1867231),residential
5277,5277,25.0120235,60.2499061,29901663,POINT (25.0120235 60.2499061),unclassified
5278,5278,25.1742327,60.2135052,443073375,POINT (25.1742327 60.2135052),unclassified
5279,5279,25.03032,60.1870184,25576289,POINT (25.03032 60.1870184),residential
5280,5280,24.9726765,60.2260376,433472354,POINT (24.9726765 60.2260376),residential
5281,5281,25.0401236,60.2033733,25477986,POINT (25.0401236 60.2033733),residential
5282,5282,24.8848016,60.1956948,414630756,POINT (24.8848016 60.1956948),secondary
5283,5283,25.0390866,60.2035696,25477989,POINT (25.0390866 60.2035696),residential
5284,5284,25.0395951,60.2041839,25477985,POINT (25.0395951 60.2041839),residential
5285,5285,25.1740948,60.212689,443073381,POINT (25.1740948 60.212689),unclassified
5286,5286,25.0017616,60.1855745,1237697386,POINT (25.0017616 60.1855745),residential
5287,5287,25.036562,60.2040735,25477996,POINT (25.036562 60.2040735),residential
5288,5288,25.0338629,60.2480945,30622572,POINT (25.0338629 60.2480945),residential
5289,5289,25.0348985,60.2481848,30622573,POINT (25.0348985 60.2481848),unclassified
5290,5290,25.0430384,60.2753856,33309548,POINT (25.0430384 60.2753856),residential
5291,5291,24.9577104,60.1870042,1526055794,POINT (24.9577104 60.1870042),unclassified
5292,5292,25.0401084,60.2057864,25478002,POINT (25.0401084 60.2057864),residential
5293,5293,24.9561342,60.1872336,1526055796,POINT (24.9561342 60.1872336),secondary
5294,5294,24.9561066,60.187314,1526055798,POINT (24.9561066 60.187314),secondary
5295,5295,24.9573974,60.1873428,1526055799,POINT (24.9573974 60.1873428),secondary
5296,5296,25.0152564,60.2473497,29901686,POINT (25.0152564 60.2473497),residential
5297,5297,24.9587739,60.1874573,1526055801,POINT (24.9587739 60.1874573),unclassified
5298,5298,24.9578742,60.1874677,1526055802,POINT (24.9578742 60.1874677),secondary
5299,5299,25.0322213,60.1865062,25576314,POINT (25.0322213 60.1865062),residential
5300,5300,25.0350859,60.1866121,25576316,POINT (25.0350859 60.1866121),residential
5301,5301,25.0095605,60.2565019,33833855,POINT (25.0095605 60.2565019),residential
5302,5302,24.9626647,60.1877207,1526055808,POINT (24.9626647 60.1877207),residential
5303,5303,25.0354033,60.1855922,25576319,POINT (25.0354033 60.1855922),residential
5304,5304,25.0604317,60.2692154,368919430,POINT (25.0604317 60.2692154),residential
5305,5305,25.0371463,60.2011357,25478040,POINT (25.0371463 60.2011357),residential
5306,5306,25.0363466,60.2015023,25478041,POINT (25.0363466 60.2015023),residential
5307,5307,25.0379579,60.2025838,25478046,POINT (25.0379579 60.2025838),residential
5308,5308,24.8955526,60.1873888,1514718115,POINT (24.8955526 60.1873888),residential
5309,5309,25.0363117,60.2056598,25478056,POINT (25.0363117 60.2056598),tertiary
5310,5310,25.0358643,60.2029286,25478060,POINT (25.0358643 60.2029286),residential
5311,5311,25.0354068,60.2016443,25478062,POINT (25.0354068 60.2016443),residential
5312,5312,25.0341871,60.199787,25478065,POINT (25.0341871 60.199787),residential
5313,5313,25.1386157,60.2019766,533906353,POINT (25.1386157 60.2019766),residential
5314,5314,25.0333183,60.2040709,25478070,POINT (25.0333183 60.2040709),tertiary
5315,5315,25.0338466,60.204032,25478071,POINT (25.0338466 60.204032),tertiary
5316,5316,24.8722981,60.1589655,2480292794,POINT (24.8722981 60.1589655),residential
5317,5317,24.9758447,60.2372712,1650738108,POINT (24.9758447 60.2372712),unclassified
5318,5318,25.0317969,60.1974559,25478080,POINT (25.0317969 60.1974559),tertiary
5319,5319,25.0314479,60.1983214,25478081,POINT (25.0314479 60.1983214),tertiary
5320,5320,25.031448,60.1990086,25478082,POINT (25.031448 60.1990086),tertiary
5321,5321,25.0313091,60.1999624,25478083,POINT (25.0313091 60.1999624),residential
5322,5322,25.031658,60.2019542,25478086,POINT (25.031658 60.2019542),residential
5323,5323,25.0329602,60.2035842,25478088,POINT (25.0329602 60.2035842),residential
5324,5324,24.9155417,60.1834173,175522761,POINT (24.9155417 60.1834173),residential
5325,5325,24.9964748,60.2444044,928629705,POINT (24.9964748 60.2444044),residential
5326,5326,25.0345502,60.2066812,25478092,POINT (25.0345502 60.2066812),residential
5327,5327,25.0326499,60.201215,25478093,POINT (25.0326499 60.201215),residential
5328,5328,25.0331677,60.2000744,25478095,POINT (25.0331677 60.2000744),residential
5329,5329,25.0361454,60.1992335,25478098,POINT (25.0361454 60.1992335),residential
5330,5330,25.0424174,60.2753033,33309650,POINT (25.0424174 60.2753033),residential
5331,5331,24.8732906,60.1583104,5363516376,POINT (24.8732906 60.1583104),residential
5332,5332,25.0388831,60.2071165,25478106,POINT (25.0388831 60.2071165),tertiary
5333,5333,25.0408696,60.2071681,25478107,POINT (25.0408696 60.2071681),tertiary
5334,5334,25.0424177,60.2068015,25478109,POINT (25.0424177 60.2068015),tertiary
5335,5335,24.9754662,60.2373731,1650738143,POINT (24.9754662 60.2373731),unclassified
5336,5336,25.0154854,60.2492781,29901794,POINT (25.0154854 60.2492781),tertiary
5337,5337,24.8780086,60.251631,457884644,POINT (24.8780086 60.251631),residential
5338,5338,24.9753871,60.2374264,1650738148,POINT (24.9753871 60.2374264),secondary
5339,5339,24.9521311,60.1920185,2825044973,POINT (24.9521311 60.1920185),primary_link
5340,5340,25.0331574,60.2535449,30622706,POINT (25.0331574 60.2535449),residential
5341,5341,25.0358193,60.2532497,30622708,POINT (25.0358193 60.2532497),residential
5342,5342,25.1106617,60.2255578,480461812,POINT (25.1106617 60.2255578),residential
5343,5343,25.111399,60.2258847,480461814,POINT (25.111399 60.2258847),tertiary
5344,5344,25.0366804,60.255485,30622711,POINT (25.0366804 60.255485),residential
5345,5345,25.035243,60.2555053,30622712,POINT (25.035243 60.2555053),residential
5346,5346,25.0326096,60.2556831,30622715,POINT (25.0326096 60.2556831),residential
5347,5347,25.0298125,60.256053,30622716,POINT (25.0298125 60.256053),residential
5348,5348,25.0334229,60.2542978,30622720,POINT (25.0334229 60.2542978),residential
5349,5349,25.1132762,60.2261063,480461824,POINT (25.1132762 60.2261063),residential
5350,5350,25.0093614,60.2571253,33833988,POINT (25.0093614 60.2571253),residential
5351,5351,25.1106564,60.2408728,31507467,POINT (25.1106564 60.2408728),residential
5352,5352,24.9766539,60.2383645,1650738195,POINT (24.9766539 60.2383645),secondary
5353,5353,25.1146897,60.2396057,31507480,POINT (25.1146897 60.2396057),residential
5354,5354,25.001512,60.1854459,1237697564,POINT (25.001512 60.1854459),tertiary
5355,5355,25.0502803,60.1802184,4870358059,POINT (25.0502803 60.1802184),primary
5356,5356,25.0501402,60.180631,4870358060,POINT (25.0501402 60.180631),secondary
5357,5357,24.8977752,60.2373456,25871408,POINT (24.8977752 60.2373456),trunk
5358,5358,24.8983,60.236641,25871409,POINT (24.8983 60.236641),trunk_link
5359,5359,24.8856423,60.210456,87737395,POINT (24.8856423 60.210456),residential
5360,5360,25.0238456,60.2256299,2885895232,POINT (25.0238456 60.2256299),tertiary
5361,5361,24.9692581,60.2008212,2084062282,POINT (24.9692581 60.2008212),residential
5362,5362,24.8925424,60.2452524,2020099147,POINT (24.8925424 60.2452524),secondary
5363,5363,24.8926344,60.2451694,2020099148,POINT (24.8926344 60.2451694),secondary
5364,5364,24.9315603,60.1674015,1371751501,POINT (24.9315603 60.1674015),tertiary
5365,5365,24.8925686,60.2452724,2020099152,POINT (24.8925686 60.2452724),secondary
5366,5366,24.9309593,60.1674078,1371751505,POINT (24.9309593 60.1674078),tertiary
5367,5367,24.9309341,60.1674304,1371751507,POINT (24.9309341 60.1674304),tertiary
5368,5368,25.0310666,60.1891775,1449182296,POINT (25.0310666 60.1891775),residential
5369,5369,25.1245207,60.1985951,454149210,POINT (25.1245207 60.1985951),residential
5370,5370,24.9310317,60.1675426,1371751516,POINT (24.9310317 60.1675426),tertiary
5371,5371,24.8872512,60.2113961,87737442,POINT (24.8872512 60.2113961),residential
5372,5372,24.879689,60.1539464,4062659693,POINT (24.879689 60.1539464),residential
5373,5373,25.1349488,60.2066435,51332218,POINT (25.1349488 60.2066435),secondary
5374,5374,25.095362,60.2215651,766493831,POINT (25.095362 60.2215651),residential
5375,5375,24.945953,60.1582546,1379550344,POINT (24.945953 60.1582546),unclassified
5376,5376,24.8953855,60.2133684,29738125,POINT (24.8953855 60.2133684),residential
5377,5377,24.9582362,60.2492257,1287931021,POINT (24.9582362 60.2492257),secondary
5378,5378,24.9631357,60.2454058,1287931023,POINT (24.9631357 60.2454058),residential
5379,5379,24.8939456,60.2134724,29738131,POINT (24.8939456 60.2134724),residential
5380,5380,24.8927247,60.2135576,29738132,POINT (24.8927247 60.2135576),residential
5381,5381,24.9605209,60.2494769,1287931036,POINT (24.9605209 60.2494769),residential
5382,5382,25.0945737,60.2218273,766493858,POINT (25.0945737 60.2218273),residential
5383,5383,25.0200777,60.2528516,29901986,POINT (25.0200777 60.2528516),unclassified
5384,5384,25.0191316,60.2529923,29901987,POINT (25.0191316 60.2529923),residential
5385,5385,25.0198918,60.252393,29901992,POINT (25.0198918 60.252393),unclassified
5386,5386,24.9580708,60.2467737,1287931049,POINT (24.9580708 60.2467737),secondary
5387,5387,25.0191159,60.252602,29901994,POINT (25.0191159 60.252602),residential
5388,5388,24.9582244,60.2488395,1287931053,POINT (24.9582244 60.2488395),secondary
5389,5389,25.0586667,60.2672965,368919738,POINT (25.0586667 60.2672965),tertiary
5390,5390,25.1286856,60.2329309,2275820742,POINT (25.1286856 60.2329309),secondary
5391,5391,25.1500592,60.2450791,148554951,POINT (25.1500592 60.2450791),primary
5392,5392,24.9634325,60.2469545,1287931080,POINT (24.9634325 60.2469545),residential
5393,5393,25.0341208,60.1936417,51233992,POINT (25.0341208 60.1936417),unclassified
5394,5394,24.9612638,60.2431266,1287931084,POINT (24.9612638 60.2431266),residential
5395,5395,24.94392,60.1556541,245875917,POINT (24.94392 60.1556541),living_street
5396,5396,25.0430205,60.2192312,2393326798,POINT (25.0430205 60.2192312),secondary
5397,5397,24.9636351,60.24794,1287931087,POINT (24.9636351 60.24794),residential
5398,5398,25.149695,60.2227294,411288784,POINT (25.149695 60.2227294),secondary
5399,5399,24.9817429,60.2188803,5546525906,POINT (24.9817429 60.2188803),living_street
5400,5400,25.0213583,60.2487708,29902034,POINT (25.0213583 60.2487708),residential
5401,5401,25.1495087,60.2225978,411288786,POINT (25.1495087 60.2225978),secondary
5402,5402,25.1497718,60.2225114,411288787,POINT (25.1497718 60.2225114),secondary
5403,5403,25.0207247,60.2496723,29902043,POINT (25.0207247 60.2496723),residential
5404,5404,25.0948331,60.2210989,2901951708,POINT (25.0948331 60.2210989),tertiary
5405,5405,25.0229232,60.2497614,29902045,POINT (25.0229232 60.2497614),residential
5406,5406,25.0482001,60.2045054,683590876,POINT (25.0482001 60.2045054),tertiary
5407,5407,25.0163401,60.283271,575128799,POINT (25.0163401 60.283271),unclassified
5408,5408,25.0197282,60.2488376,29902056,POINT (25.0197282 60.2488376),residential
