,id,x,y,osmid,geometry,highway
8615,8615,14.5086138,50.1091919,6602123218,POINT (14.5086138 50.1091919),unclassified
8616,8616,14.3278652,50.0435086,336750549,POINT (14.3278652 50.0435086),residential
8617,8617,14.4356513,50.1385115,2096981973,POINT (14.4356513 50.1385115),residential
8618,8618,14.3297135,50.0432456,336750551,POINT (14.3297135 50.0432456),residential
8619,8619,14.3290696,50.0431919,336750553,POINT (14.3290696 50.0431919),residential
8620,8620,14.4368846,50.1386116,2096981978,POINT (14.4368846 50.1386116),residential
8621,8621,14.3289915,50.0436191,336750556,POINT (14.3289915 50.0436191),residential
8622,8622,14.3587381,49.9815836,288253929,POINT (14.3587381 49.9815836),residential
8623,8623,14.357999,49.9811009,288253940,POINT (14.357999 49.9811009),residential
8624,8624,14.3302908,50.0529115,525363195,POINT (14.3302908 50.0529115),residential
8625,8625,14.5585355,50.0718159,5656897533,POINT (14.5585355 50.0718159),residential
8626,8626,14.3586347,49.9807043,288253951,POINT (14.3586347 49.9807043),residential
8627,8627,14.3520159,49.9764635,288253953,POINT (14.3520159 49.9764635),residential
8628,8628,14.5546939,50.0731095,5656897540,POINT (14.5546939 50.0731095),residential
8629,8629,14.353858,49.9773446,288253959,POINT (14.353858 49.9773446),unclassified
8630,8630,14.4813697,50.1130024,1563846667,POINT (14.4813697 50.1130024),secondary
8631,8631,14.5076722,50.1387766,95053844,POINT (14.5076722 50.1387766),residential
8632,8632,14.5092493,50.1387358,95053845,POINT (14.5092493 50.1387358),residential
8633,8633,14.5108245,50.1384822,95053846,POINT (14.5108245 50.1384822),living_street
8634,8634,14.5133511,50.1378329,95053848,POINT (14.5133511 50.1378329),residential
8635,8635,14.5148554,50.1375663,95053849,POINT (14.5148554 50.1375663),residential
8636,8636,14.3547993,49.9789997,288253983,POINT (14.3547993 49.9789997),residential
8637,8637,14.3291732,50.0526637,525363233,POINT (14.3291732 50.0526637),residential
8638,8638,14.3531235,49.9778907,288253991,POINT (14.3531235 49.9778907),residential
8639,8639,14.4192645,50.0658688,1751607338,POINT (14.4192645 50.0658688),residential
8640,8640,14.3741101,49.9483621,903964729,POINT (14.3741101 49.9483621),trunk
8641,8641,14.5368364,50.0316216,310601790,POINT (14.5368364 50.0316216),residential
8642,8642,14.5367086,50.0321327,310601791,POINT (14.5367086 50.0321327),residential
8643,8643,14.5059082,50.024727,1414752322,POINT (14.5059082 50.024727),residential
8644,8644,14.4542023,50.0855378,297625673,POINT (14.4542023 50.0855378),tertiary
8645,8645,14.4549475,50.0851592,297625674,POINT (14.4549475 50.0851592),residential
8646,8646,14.4760137,50.1124925,7073720395,POINT (14.4760137 50.1124925),secondary
8647,8647,14.3295187,50.0526484,525363276,POINT (14.3295187 50.0526484),residential
8648,8648,14.4759398,50.1124371,7073720400,POINT (14.4759398 50.1124371),secondary
8649,8649,14.4758036,50.1124597,7073720402,POINT (14.4758036 50.1124597),secondary
8650,8650,14.4024458,50.1252335,255682642,POINT (14.4024458 50.1252335),living_street
8651,8651,14.4013523,50.1245259,255682645,POINT (14.4013523 50.1245259),living_street
8652,8652,14.4591255,50.0789641,546203737,POINT (14.4591255 50.0789641),residential
8653,8653,14.4399941,50.0254981,670066782,POINT (14.4399941 50.0254981),residential
8654,8654,14.3082112,50.0854444,5301430386,POINT (14.3082112 50.0854444),secondary_link
8655,8655,14.299761,50.0720591,1028941942,POINT (14.299761 50.0720591),living_street
8656,8656,14.3554086,49.981665,288254074,POINT (14.3554086 49.981665),residential
8657,8657,14.5078974,50.0735031,355625083,POINT (14.5078974 50.0735031),secondary
8658,8658,14.5080177,50.0735459,355625085,POINT (14.5080177 50.0735459),secondary
8659,8659,14.5078838,50.0735809,355625086,POINT (14.5078838 50.0735809),secondary
8660,8660,14.282933,50.0706977,1028941952,POINT (14.282933 50.0706977),unclassified
8661,8661,14.4996161,50.1103537,766208138,POINT (14.4996161 50.1103537),residential
8662,8662,14.4381746,50.0863832,1017997477,POINT (14.4381746 50.0863832),secondary
8663,8663,14.5621597,50.1019463,252012710,POINT (14.5621597 50.1019463),living_street
8664,8664,14.5612016,50.1016825,252012714,POINT (14.5612016 50.1016825),residential
8665,8665,14.4377708,50.0863239,1017997489,POINT (14.4377708 50.0863239),secondary
8666,8666,14.4789354,50.0493322,1552771261,POINT (14.4789354 50.0493322),residential
8667,8667,14.4437961,50.1482178,285567171,POINT (14.4437961 50.1482178),living_street
8668,8668,14.4330203,50.0591661,273508553,POINT (14.4330203 50.0591661),residential
8669,8669,14.4378974,50.0864859,1017997515,POINT (14.4378974 50.0864859),tertiary
8670,8670,14.4444875,50.1149649,3124783308,POINT (14.4444875 50.1149649),trunk
8671,8671,14.4436623,50.114854,3124783309,POINT (14.4436623 50.114854),primary_link
8672,8672,14.438054,50.0863679,1017997516,POINT (14.438054 50.0863679),tertiary
8673,8673,14.5002678,50.020925,1088186576,POINT (14.5002678 50.020925),secondary
8674,8674,14.4848267,50.1411874,207251675,POINT (14.4848267 50.1411874),living_street
8675,8675,14.5296808,50.0928602,322988253,POINT (14.5296808 50.0928602),secondary
8676,8676,14.5284936,50.0930236,322988258,POINT (14.5284936 50.0930236),primary_link
8677,8677,14.4372731,50.0865912,1017997541,POINT (14.4372731 50.0865912),secondary
8678,8678,14.4594532,50.0424663,141388012,POINT (14.4594532 50.0424663),tertiary
8679,8679,14.2767168,50.109937,1737320686,POINT (14.2767168 50.109937),secondary
8680,8680,14.4026682,50.0718085,714238200,POINT (14.4026682 50.0718085),residential
8681,8681,14.4514168,50.0151409,678324474,POINT (14.4514168 50.0151409),tertiary_link
8682,8682,14.3778557,49.9744784,1026517246,POINT (14.3778557 49.9744784),tertiary
8683,8683,14.3716566,50.0565925,7253616895,POINT (14.3716566 50.0565925),residential
8684,8684,14.4383012,50.0864038,1017997567,POINT (14.4383012 50.0864038),tertiary_link
8685,8685,14.3824036,50.07932,30959873,POINT (14.3824036 50.07932),residential
8686,8686,14.4461283,50.0619543,2669373697,POINT (14.4461283 50.0619543),residential
8687,8687,14.4915475,50.1305689,5353007365,POINT (14.4915475 50.1305689),residential
8688,8688,14.4381534,50.0863053,1017997574,POINT (14.4381534 50.0863053),tertiary
8689,8689,14.2936447,50.0547834,4921125142,POINT (14.2936447 50.0547834),residential
8690,8690,14.3782346,49.9747636,1026517273,POINT (14.3782346 49.9747636),trunk_link
8691,8691,14.3848179,50.0787987,30959901,POINT (14.3848179 50.0787987),tertiary
8692,8692,14.4369056,50.0133578,208300319,POINT (14.4369056 50.0133578),residential
8693,8693,14.4439897,50.1474103,285567271,POINT (14.4439897 50.1474103),living_street
8694,8694,14.4639431,50.0515078,245590329,POINT (14.4639431 50.0515078),residential
8695,8695,14.3784304,49.9747646,1026517307,POINT (14.3784304 49.9747646),trunk_link
8696,8696,14.4129222,50.1256209,255682910,POINT (14.4129222 50.1256209),residential
8697,8697,14.3789057,49.9746501,1026517358,POINT (14.3789057 49.9746501),tertiary
8698,8698,14.651974,50.0996662,30370172,POINT (14.651974 50.0996662),residential
8699,8699,14.3683609,50.0602503,246638974,POINT (14.3683609 50.0602503),residential
8700,8700,14.3847796,50.0781578,30960003,POINT (14.3847796 50.0781578),secondary
8701,8701,14.3673001,50.0586513,246638979,POINT (14.3673001 50.0586513),residential
8702,8702,14.3617234,50.0980538,4994853251,POINT (14.3617234 50.0980538),residential
8703,8703,14.3616112,50.0980978,4994853252,POINT (14.3616112 50.0980978),residential
8704,8704,14.3847471,50.0777581,30960007,POINT (14.3847471 50.0777581),tertiary
8705,8705,14.4754069,50.0525093,1552771464,POINT (14.4754069 50.0525093),secondary
8706,8706,14.2835449,50.05775,881879430,POINT (14.2835449 50.05775),residential
8707,8707,14.4420141,50.1081405,2524866954,POINT (14.4420141 50.1081405),secondary
8708,8708,14.5831074,50.034747,3296225672,POINT (14.5831074 50.034747),living_street
8709,8709,14.3878792,50.0771642,30960015,POINT (14.3878792 50.0771642),residential
8710,8710,14.4083234,50.0310646,259418534,POINT (14.4083234 50.0310646),residential
8711,8711,14.3889695,50.0753356,30960058,POINT (14.3889695 50.0753356),tertiary
8712,8712,14.3889858,50.0751448,30960059,POINT (14.3889858 50.0751448),residential
8713,8713,14.3913547,50.0748292,30960064,POINT (14.3913547 50.0748292),residential
8714,8714,14.3912255,50.0745746,30960067,POINT (14.3912255 50.0745746),residential
8715,8715,14.3893114,50.0741188,30960072,POINT (14.3893114 50.0741188),residential
8716,8716,14.3920952,50.0731481,30960080,POINT (14.3920952 50.0731481),tertiary
8717,8717,14.4351135,50.0835219,244214226,POINT (14.4351135 50.0835219),primary
8718,8718,14.4567501,50.048884,245590484,POINT (14.4567501 50.048884),residential
8719,8719,14.4312703,50.0622214,60713428,POINT (14.4312703 50.0622214),primary_link
8720,8720,14.3684896,50.0557484,246639061,POINT (14.3684896 50.0557484),residential
8721,8721,14.4371185,50.0858354,244214230,POINT (14.4371185 50.0858354),primary_link
8722,8722,14.4306136,50.0629123,60713431,POINT (14.4306136 50.0629123),primary
8723,8723,14.3663212,50.0559651,246639065,POINT (14.3663212 50.0559651),residential
8724,8724,14.3667677,50.0559831,246639066,POINT (14.3667677 50.0559831),residential
8725,8725,14.4376885,50.0867491,244214232,POINT (14.4376885 50.0867491),primary_link
8726,8726,14.2842232,50.0585067,881879516,POINT (14.2842232 50.0585067),residential
8727,8727,14.3665763,50.0556805,246639062,POINT (14.3665763 50.0556805),residential
8728,8728,14.4324954,50.0620567,60713434,POINT (14.4324954 50.0620567),tertiary
8729,8729,14.4378518,50.0895334,244214235,POINT (14.4378518 50.0895334),primary
8730,8730,14.3656233,50.0556403,246639063,POINT (14.3656233 50.0556403),residential
8731,8731,14.3665472,50.0559742,246639064,POINT (14.3665472 50.0559742),residential
8732,8732,14.4372831,50.0869744,244214238,POINT (14.4372831 50.0869744),primary_link
8733,8733,14.4307073,50.0614289,60713439,POINT (14.4307073 50.0614289),tertiary
8734,8734,14.4371683,50.0866225,244214239,POINT (14.4371683 50.0866225),tertiary
8735,8735,14.4367456,50.0859532,244214241,POINT (14.4367456 50.0859532),primary_link
8736,8736,14.4349521,50.0835751,244214243,POINT (14.4349521 50.0835751),primary
8737,8737,14.459588,50.0430016,245590500,POINT (14.459588 50.0430016),residential
8738,8738,14.4891058,50.0558118,441346537,POINT (14.4891058 50.0558118),residential
8739,8739,14.4555848,50.0427932,245590505,POINT (14.4555848 50.0427932),tertiary
8740,8740,14.4302569,50.0607809,60713451,POINT (14.4302569 50.0607809),tertiary
8741,8741,14.430069,50.0604553,60713452,POINT (14.430069 50.0604553),tertiary
8742,8742,14.2828118,50.1163716,60647916,POINT (14.2828118 50.1163716),trunk
8743,8743,14.4293335,50.0601502,60713456,POINT (14.4293335 50.0601502),tertiary
8744,8744,14.513874,50.0273127,4503136753,POINT (14.513874 50.0273127),residential
8745,8745,14.2837552,50.1136457,60647922,POINT (14.2837552 50.1136457),trunk_link
8746,8746,14.2834101,50.1139815,60647923,POINT (14.2834101 50.1139815),secondary
8747,8747,14.593635,50.1005591,30370292,POINT (14.593635 50.1005591),motorway_link
8748,8748,14.4296754,50.0609229,60713462,POINT (14.4296754 50.0609229),primary_link
8749,8749,14.4300685,50.0609494,60713467,POINT (14.4300685 50.0609494),tertiary
8750,8750,14.4312961,50.0610258,60713470,POINT (14.4312961 50.0610258),primary
8751,8751,14.4573244,50.0426771,245590530,POINT (14.4573244 50.0426771),tertiary
8752,8752,14.4945068,50.1313089,5256210950,POINT (14.4945068 50.1313089),residential
8753,8753,14.4298469,50.0595937,60713482,POINT (14.4298469 50.0595937),tertiary
8754,8754,14.5230421,50.0346506,1557555722,POINT (14.5230421 50.0346506),residential
8755,8755,14.4297687,50.0597965,60713484,POINT (14.4297687 50.0597965),tertiary_link
8756,8756,14.5236013,50.0348059,1557555725,POINT (14.5236013 50.0348059),residential
8757,8757,14.4037257,50.0873512,1307142674,POINT (14.4037257 50.0873512),secondary
8758,8758,14.5782428,50.1447333,240806420,POINT (14.5782428 50.1447333),tertiary
8759,8759,14.5782958,50.1452891,240806421,POINT (14.5782958 50.1452891),residential
8760,8760,14.5783161,50.1465917,240806422,POINT (14.5783161 50.1465917),tertiary
8761,8761,14.429438,50.0597525,60713497,POINT (14.429438 50.0597525),residential
8762,8762,14.5783502,50.1475705,240806425,POINT (14.5783502 50.1475705),residential
8763,8763,14.5244034,50.0350189,1557555740,POINT (14.5244034 50.0350189),residential
8764,8764,14.5249134,50.0351606,1557555745,POINT (14.5249134 50.0351606),residential
8765,8765,14.4072308,50.0861692,1307142692,POINT (14.4072308 50.0861692),residential
8766,8766,14.4212011,50.0676717,1509845541,POINT (14.4212011 50.0676717),secondary
8767,8767,14.4715243,50.0565884,1552771632,POINT (14.4715243 50.0565884),secondary
8768,8768,14.4587014,50.0435523,344549945,POINT (14.4587014 50.0435523),residential
8769,8769,14.2960782,50.1172427,60647996,POINT (14.2960782 50.1172427),residential
8770,8770,14.2963992,50.1161781,60647999,POINT (14.2963992 50.1161781),living_street
8771,8771,14.4517274,50.0444186,344549952,POINT (14.4517274 50.0444186),residential
8772,8772,14.4129652,50.1260391,255683140,POINT (14.4129652 50.1260391),residential
8773,8773,14.3178755,50.0451481,1042704964,POINT (14.3178755 50.0451481),residential
8774,8774,14.4083148,50.1267295,255683142,POINT (14.4083148 50.1267295),residential
8775,8775,14.441772,50.1513436,2471324228,POINT (14.441772 50.1513436),residential
8776,8776,14.4518477,50.0449508,344549985,POINT (14.4518477 50.0449508),residential
8777,8777,14.472064,50.0569021,1552771682,POINT (14.472064 50.0569021),tertiary
8778,8778,14.4213822,50.0863236,299133549,POINT (14.4213822 50.0863236),residential
8779,8779,14.300345,50.0719706,1028942447,POINT (14.300345 50.0719706),residential
8780,8780,14.3032782,50.069237,1028942449,POINT (14.3032782 50.069237),residential
8781,8781,14.3159964,50.0067648,346909303,POINT (14.3159964 50.0067648),unclassified
8782,8782,14.2749369,50.1087555,296446595,POINT (14.2749369 50.1087555),residential
8783,8783,14.4485891,49.9868116,539126405,POINT (14.4485891 49.9868116),residential
8784,8784,14.5065509,50.0373264,775711366,POINT (14.5065509 50.0373264),residential
8785,8785,14.3706763,50.0568667,3783420557,POINT (14.3706763 50.0568667),tertiary
8786,8786,14.450689,49.9869873,539126414,POINT (14.450689 49.9869873),residential
8787,8787,14.4507509,49.9872883,539126415,POINT (14.4507509 49.9872883),residential
8788,8788,14.4505997,49.9866655,539126416,POINT (14.4505997 49.9866655),residential
8789,8789,14.4525518,49.9866276,539126418,POINT (14.4525518 49.9866276),residential
8790,8790,14.4539996,49.9868925,539126425,POINT (14.4539996 49.9868925),tertiary
8791,8791,14.2726107,50.1061088,296446617,POINT (14.2726107 50.1061088),residential
8792,8792,14.4247964,50.0850302,1467640477,POINT (14.4247964 50.0850302),residential
8793,8793,14.5285433,50.0341099,223505055,POINT (14.5285433 50.0341099),tertiary
8794,8794,14.5288871,50.0327867,223505063,POINT (14.5288871 50.0327867),residential
8795,8795,14.3245748,50.0778855,768961198,POINT (14.3245748 50.0778855),residential
8796,8796,14.3242193,50.0769611,768961206,POINT (14.3242193 50.0769611),residential
8797,8797,14.395359,50.0315899,242838199,POINT (14.395359 50.0315899),residential
8798,8798,14.5274258,50.0349825,223505078,POINT (14.5274258 50.0349825),residential
8799,8799,14.5286801,50.0353363,223505084,POINT (14.5286801 50.0353363),residential
8800,8800,14.3971735,50.0333436,242838207,POINT (14.3971735 50.0333436),residential
8801,8801,14.3501141,49.9900035,346909380,POINT (14.3501141 49.9900035),secondary
8802,8802,14.5128833,50.0323941,67857093,POINT (14.5128833 50.0323941),residential
8803,8803,14.5130098,50.0318769,67857098,POINT (14.5130098 50.0318769),tertiary
8804,8804,14.4693631,50.0574371,1552771789,POINT (14.4693631 50.0574371),residential
8805,8805,14.5130964,50.0316442,67857101,POINT (14.5130964 50.0316442),residential
8806,8806,14.4693534,50.0575326,1552771794,POINT (14.4693534 50.0575326),residential
8807,8807,14.4708415,50.1203534,391604948,POINT (14.4708415 50.1203534),residential
8808,8808,14.4610566,50.0066432,139881172,POINT (14.4610566 50.0066432),residential
8809,8809,14.5431172,50.1357984,171600598,POINT (14.5431172 50.1357984),living_street
8810,8810,14.4696579,50.1204298,391604951,POINT (14.4696579 50.1204298),residential
8811,8811,14.5427524,50.1365155,171600600,POINT (14.5427524 50.1365155),living_street
8812,8812,14.5422037,50.1376004,171600602,POINT (14.5422037 50.1376004),living_street
8813,8813,14.5420038,50.137949,171600603,POINT (14.5420038 50.137949),living_street
8814,8814,14.4617045,50.007577,139881186,POINT (14.4617045 50.007577),residential
8815,8815,14.5132223,50.031122,67857127,POINT (14.5132223 50.031122),residential
8816,8816,14.5136256,50.0296481,67857134,POINT (14.5136256 50.0296481),residential
8817,8817,14.5150049,50.0313218,67857138,POINT (14.5150049 50.0313218),residential
8818,8818,14.5183058,50.0316983,67857144,POINT (14.5183058 50.0316983),residential
8819,8819,14.5200998,50.0319158,67857148,POINT (14.5200998 50.0319158),residential
8820,8820,14.5153754,50.0300055,67857152,POINT (14.5153754 50.0300055),residential
8821,8821,14.5186391,50.0304545,67857160,POINT (14.5186391 50.0304545),residential
8822,8822,14.3299251,50.0886619,629107503,POINT (14.3299251 50.0886619),residential
8823,8823,14.4653413,50.0979275,357985074,POINT (14.4653413 50.0979275),residential
8824,8824,14.4435938,50.1516149,2471324471,POINT (14.4435938 50.1516149),residential
8825,8825,14.4437041,50.1513366,2471324472,POINT (14.4437041 50.1513366),residential
8826,8826,14.467608,50.098211,357985085,POINT (14.467608 50.098211),residential
8827,8827,14.5066816,50.1084436,60713815,POINT (14.5066816 50.1084436),residential
8828,8828,14.5081293,50.1083873,60713816,POINT (14.5081293 50.1083873),residential
8829,8829,14.5096263,50.1083611,60713817,POINT (14.5096263 50.1083611),residential
8830,8830,14.4447574,50.1478909,285567839,POINT (14.4447574 50.1478909),living_street
8831,8831,14.3474833,50.0941333,1382181738,POINT (14.3474833 50.0941333),residential
8832,8832,14.4523564,50.0683432,1227910012,POINT (14.4523564 50.0683432),residential
8833,8833,14.4511568,50.0681062,1227910016,POINT (14.4511568 50.0681062),residential
8834,8834,14.4137402,50.0730452,3395971969,POINT (14.4137402 50.0730452),tertiary
8835,8835,14.5857286,50.1529686,2592041899,POINT (14.5857286 50.1529686),residential
8836,8836,14.3713776,50.0870548,5196573630,POINT (14.3713776 50.0870548),residential
8837,8837,14.4835241,50.0381798,1035758530,POINT (14.4835241 50.0381798),residential
8838,8838,14.5510113,50.0669069,3673385933,POINT (14.5510113 50.0669069),residential
8839,8839,14.5542747,50.0675659,3673385934,POINT (14.5542747 50.0675659),residential
8840,8840,14.5514064,50.0678744,3673385935,POINT (14.5514064 50.0678744),residential
8841,8841,14.5518398,50.0670929,3673385936,POINT (14.5518398 50.0670929),residential
8842,8842,14.5511607,50.0678178,3673385945,POINT (14.5511607 50.0678178),residential
8843,8843,14.5516354,50.0679271,3673385946,POINT (14.5516354 50.0679271),residential
8844,8844,14.535067,50.0921749,322989026,POINT (14.535067 50.0921749),tertiary
8845,8845,14.4309648,50.088296,2812898276,POINT (14.4309648 50.088296),residential
8846,8846,14.4313764,50.0883241,2812898278,POINT (14.4313764 50.0883241),residential
8847,8847,14.4309458,50.0884221,2812898280,POINT (14.4309458 50.0884221),residential
8848,8848,14.4313614,50.0884503,2812898281,POINT (14.4313614 50.0884503),residential
8849,8849,14.369223,50.0699484,1417374698,POINT (14.369223 50.0699484),primary
8850,8850,14.3692179,50.0701168,1417374703,POINT (14.3692179 50.0701168),primary
8851,8851,14.4042967,50.1321606,255683586,POINT (14.4042967 50.1321606),residential
8852,8852,14.4319453,50.0911613,409234439,POINT (14.4319453 50.0911613),residential
8853,8853,14.3687479,50.0703326,1417374743,POINT (14.3687479 50.0703326),residential
8854,8854,14.3690745,50.0704159,1417374752,POINT (14.3690745 50.0704159),residential
8855,8855,14.4906463,50.0450143,1703308321,POINT (14.4906463 50.0450143),residential
8856,8856,14.3688707,50.0704558,1417374756,POINT (14.3688707 50.0704558),residential
8857,8857,14.4937177,50.1246141,370437164,POINT (14.4937177 50.1246141),residential
8858,8858,14.4425517,50.1514597,2471324732,POINT (14.4425517 50.1514597),residential
8859,8859,14.4426744,50.1511804,2471324734,POINT (14.4426744 50.1511804),residential
8860,8860,14.4422013,50.1510941,2471324736,POINT (14.4422013 50.1510941),residential
8861,8861,14.407544,50.0072064,25952880,POINT (14.407544 50.0072064),residential
8862,8862,14.3963228,50.0957127,2478664774,POINT (14.3963228 50.0957127),primary_link
8863,8863,14.5788792,50.1493288,28535889,POINT (14.5788792 50.1493288),tertiary
8864,8864,14.4057423,50.0070081,25952884,POINT (14.4057423 50.0070081),residential
8865,8865,14.4194831,50.0781629,5679574105,POINT (14.4194831 50.0781629),residential
8866,8866,14.4415491,50.0438495,1551854695,POINT (14.4415491 50.0438495),residential
8867,8867,14.3948156,50.0601046,1489398889,POINT (14.3948156 50.0601046),residential
8868,8868,14.5217908,50.0473886,920087662,POINT (14.5217908 50.0473886),residential
8869,8869,14.4352175,50.0643483,300444784,POINT (14.4352175 50.0643483),residential
8870,8870,14.5786341,50.1485574,28535932,POINT (14.5786341 50.1485574),tertiary
8871,8871,14.5448496,50.0715526,1262223986,POINT (14.5448496 50.0715526),residential
8872,8872,14.4401666,50.0163933,2262854828,POINT (14.4401666 50.0163933),unclassified
8873,8873,14.4863879,50.0925705,60714158,POINT (14.4863879 50.0925705),secondary
8874,8874,14.4407477,50.0163711,2262854834,POINT (14.4407477 50.0163711),unclassified
8875,8875,14.4492136,50.1140139,30960825,POINT (14.4492136 50.1140139),primary
8876,8876,14.4502903,50.0441557,1551854777,POINT (14.4502903 50.0441557),tertiary
8877,8877,14.4530126,50.0118522,30305482,POINT (14.4530126 50.0118522),residential
8878,8878,14.4544762,50.0098554,30305483,POINT (14.4544762 50.0098554),residential
8879,8879,14.3943218,50.043276,26766539,POINT (14.3943218 50.043276),residential
8880,8880,14.4511414,50.0096834,30305485,POINT (14.4511414 50.0096834),residential
8881,8881,14.4539931,50.0105354,30305487,POINT (14.4539931 50.0105354),residential
8882,8882,14.4541198,50.0103726,30305488,POINT (14.4541198 50.0103726),residential
8883,8883,14.4539111,50.0103894,30305489,POINT (14.4539111 50.0103894),residential
8884,8884,14.6299598,50.1234053,2072014049,POINT (14.6299598 50.1234053),residential
8885,8885,14.4044818,50.0424326,26766593,POINT (14.4044818 50.0424326),residential
8886,8886,14.3837632,50.0367537,1429433605,POINT (14.3837632 50.0367537),tertiary
8887,8887,14.3836675,50.0358703,1429433606,POINT (14.3836675 50.0358703),residential
8888,8888,14.3985925,50.0369712,26766599,POINT (14.3985925 50.0369712),residential
8889,8889,14.3930424,50.0379753,26766606,POINT (14.3930424 50.0379753),tertiary
8890,8890,14.3925482,50.037821,26766610,POINT (14.3925482 50.037821),residential
8891,8891,14.5063444,50.1186693,153054482,POINT (14.5063444 50.1186693),secondary
8892,8892,14.4392305,50.1446701,285568288,POINT (14.4392305 50.1446701),residential
8893,8893,14.4165152,50.0334537,208497964,POINT (14.4165152 50.0334537),residential
8894,8894,14.442227,50.1456334,285568300,POINT (14.442227 50.1456334),residential
8895,8895,14.2837945,50.0553116,2278845744,POINT (14.2837945 50.0553116),secondary
8896,8896,14.4784283,50.0599153,383610171,POINT (14.4784283 50.0599153),residential
8897,8897,14.5142989,50.1045106,2611440958,POINT (14.5142989 50.1045106),residential
8898,8898,14.5142697,50.1046817,2611440962,POINT (14.5142697 50.1046817),residential
8899,8899,14.5142422,50.1048353,2611440963,POINT (14.5142422 50.1048353),residential
8900,8900,14.512626,50.103937,2611440972,POINT (14.512626 50.103937),residential
8901,8901,14.3674681,50.1321633,1080651085,POINT (14.3674681 50.1321633),residential
8902,8902,14.330787,50.0411305,336751952,POINT (14.330787 50.0411305),residential
8903,8903,14.4906101,50.0873557,267021677,POINT (14.4906101 50.0873557),tertiary
8904,8904,14.3360327,50.0769466,345337200,POINT (14.3360327 50.0769466),residential
8905,8905,14.4967246,50.090833,267021680,POINT (14.4967246 50.090833),residential
8906,8906,14.5545242,50.1123471,2379181427,POINT (14.5545242 50.1123471),residential
8907,8907,14.480431,50.0314427,66547062,POINT (14.480431 50.0314427),living_street
8908,8908,14.405125,50.0969652,243494266,POINT (14.405125 50.0969652),residential
8909,8909,14.396494,50.1124578,515075453,POINT (14.396494 50.1124578),tertiary
8910,8910,14.3675566,50.1330441,1080651136,POINT (14.3675566 50.1330441),residential
8911,8911,14.5857519,50.0156666,355909200,POINT (14.5857519 50.0156666),residential
8912,8912,14.4980551,50.0895007,267021705,POINT (14.4980551 50.0895007),residential
8913,8913,14.4939432,50.0885647,267021708,POINT (14.4939432 50.0885647),residential
8914,8914,14.490438,50.087713,267021713,POINT (14.490438 50.087713),tertiary
8915,8915,14.4435913,50.1513063,2471325080,POINT (14.4435913 50.1513063),residential
8916,8916,14.5856703,50.0172478,355909205,POINT (14.5856703 50.0172478),residential
8917,8917,14.2763641,50.0459297,2724359590,POINT (14.2763641 50.0459297),residential
8918,8918,14.3346137,50.0765879,345337255,POINT (14.3346137 50.0765879),primary
8919,8919,14.2759315,50.0459838,2724359594,POINT (14.2759315 50.0459838),residential
8920,8920,14.5944735,50.0378052,313879986,POINT (14.5944735 50.0378052),residential
8921,8921,14.3998843,50.0131583,3484446139,POINT (14.3998843 50.0131583),residential
8922,8922,14.3991086,50.0148134,3484446152,POINT (14.3991086 50.0148134),residential
8923,8923,14.5957847,50.038428,313880009,POINT (14.5957847 50.038428),residential
8924,8924,14.418284,50.0342136,208498125,POINT (14.418284 50.0342136),tertiary
8925,8925,14.4272868,50.0625459,300445134,POINT (14.4272868 50.0625459),residential
8926,8926,14.4411346,50.1440319,285568468,POINT (14.4411346 50.1440319),residential
8927,8927,14.5973038,50.0391498,313880027,POINT (14.5973038 50.0391498),residential
8928,8928,14.4050395,50.0703909,5216366050,POINT (14.4050395 50.0703909),residential
8929,8929,14.4625477,50.1207516,5619740131,POINT (14.4625477 50.1207516),residential
8930,8930,14.4389711,50.0432414,683497,POINT (14.4389711 50.0432414),secondary
8931,8931,14.5450946,50.0947565,3615190507,POINT (14.5450946 50.0947565),residential
8932,8932,14.5145362,50.0380408,301624812,POINT (14.5145362 50.0380408),residential
8933,8933,14.518948,50.0380989,301624820,POINT (14.518948 50.0380989),residential
8934,8934,14.473917,50.0397026,683509,POINT (14.473917 50.0397026),trunk
8935,8935,14.5458409,50.0960463,3615190516,POINT (14.5458409 50.0960463),residential
8936,8936,14.4817078,50.039747,683514,POINT (14.4817078 50.039747),secondary
8937,8937,14.4398039,50.0538352,8809980,POINT (14.4398039 50.0538352),primary
8938,8938,14.4852526,50.0408704,683519,POINT (14.4852526 50.0408704),trunk_link
8939,8939,14.5965338,50.0376813,313880064,POINT (14.5965338 50.0376813),residential
8940,8940,14.5963296,50.0378774,313880066,POINT (14.5963296 50.0378774),residential
8941,8941,14.5978823,50.0386985,313880070,POINT (14.5978823 50.0386985),residential
8942,8942,14.4305517,50.0620918,8809990,POINT (14.4305517 50.0620918),primary
8943,8943,14.5868051,50.016102,355909226,POINT (14.5868051 50.016102),residential
8944,8944,14.3682045,50.1339767,1080651273,POINT (14.3682045 50.1339767),residential
8945,8945,14.5989286,50.0392673,313880074,POINT (14.5989286 50.0392673),residential
8946,8946,14.430904,50.0694209,8809993,POINT (14.430904 50.0694209),residential
8947,8947,14.430779,50.0707256,8809994,POINT (14.430779 50.0707256),residential
8948,8948,14.3674326,50.1333957,1080651277,POINT (14.3674326 50.1333957),residential
8949,8949,14.4305887,50.0721513,8809995,POINT (14.4305887 50.0721513),primary
8950,8950,14.4293689,50.072031,8809996,POINT (14.4293689 50.072031),primary
